name_tw	itemId		
衣帽架	15147		
煙灰缸	15148		
間接照明	15149		
直立型間接照明	15150		
外科室幕簾	15151		
尼德霍格模型	15152		
沙灘椅	15157		
牽牛花叢	15158		
大型庭院水塘	15159		
東方木橋	15160		
東方廊椅	15161		
薩雷安地板	15164		
藍天內牆	15165		
羅蘭莓刨冰	15425		
邪龍裝甲	15427		
拉姆之形	15436		
濕婆之形	15437		
觸手	15440		
腕龍玩偶	15441		
小矮兔	15447		
新世界頭飾	15462		
新世界外套	15463		
新世界臂環	15464		
新世界喇叭褲	15465		
新世界狩獵靴	15466		
倖存者牛仔帽	15472		
倖存者襯衫	15473		
倖存者七分褲	15474		
倖存者矮靴	15475		
極限倖存者襯衫	15476		
極限倖存者長褲	15477		
加隆德大地皮帽	15505		
加隆德大地坎肩	15506		
加隆德大地手套	15507		
加隆德大地工作褲	15508		
加隆德大地矮靴	15509		
碳纖布大地皮帽	15510		
碳纖布大地坎肩	15511		
碳纖布大地手套	15512		
碳纖布大地工作褲	15513		
碳纖布大地矮靴	15514		
加隆德巧匠無簷帽	15515		
加隆德巧匠圍裙	15516		
加隆德巧匠袖套	15517		
加隆德巧匠馬褲	15518		
加隆德巧匠長靴	15519		
碳纖布巧匠無簷帽	15520		
碳纖布巧匠圍裙	15521		
碳纖布巧匠袖套	15522		
碳纖布巧匠馬褲	15523		
碳纖布巧匠長靴	15524		
加隆德大地項鍊	15525		
加隆德大地耳墜	15526		
加隆德大地腕環	15527		
加隆德大地指環	15528		
加隆德巧匠項鍊	15530		
加隆德巧匠耳墜	15531		
加隆德巧匠腕環	15532		
加隆德巧匠指環	15533		
光銀手鋸	15535		
光銀橫頭錘	15536		
光銀圓頭錘	15537		
荒神工藝錘	15538		
光銀圓革刀	15539		
荒神縫針	15540		
光銀蒸餾器	15541		
光銀平底鍋	15542		
光銀十字鎬	15543		
光銀手斧	15544		
光流釣竿	15545		
光銀羊角錘	15546		
光銀銼刀	15547		
光銀手鉗	15548		
荒神砂輪機	15549		
光銀平斬	15550		
樟木紡車	15551		
光銀研缽	15552		
光銀廚刀	15553		
光銀碎石錘	15554		
光銀鐮刀	15555		
驚雷電閃	15556		
驚雷萬鈞	15557		
驚雷風暴	15558		
驚雷霹靂	15559		
驚雷風行	15560		
驚雷爍光	15561		
驚雷驚天	15562		
驚雷暴雨	15563		
驚雷轟鳴	15564		
驚雷怒震	15565		
驚雷咆哮	15566		
驚雷電繞	15567		
驚雷觀天	15568		
驚雷雲砧	15569		
無盡雲神劍	15570		
無盡雲神拳刺	15571		
無盡雲神戰斧	15572		
無盡雲神游擊槍	15573		
無盡雲神長弓	15574		
無盡雲神匕首	15575		
無盡雲神巨劍	15576		
無盡雲神手砲	15577		
無盡雲神牧杖	15578		
無盡雲神長玉杖	15579		
無盡雲神魔導書	15580		
無盡雲神魔導典	15581		
無盡雲神量天儀	15582		
無盡雲神盾	15583		
偃武長刀	15584		
偃武利爪	15585		
偃武戰斧	15586		
偃武長槍	15587		
偃武長弓	15588		
偃武匕首	15589		
偃武大劍	15590		
偃武火槍	15591		
偃武牧杖	15592		
偃武長玉杖	15593		
偃武魔導書	15594		
偃武魔導典	15595		
偃武天星盤	15596		
偃武盾	15597		
圓桌之劍	15598		
圓桌之拳	15599		
圓桌之斧	15600		
圓桌之戟	15601		
圓桌之弓	15602		
圓桌之刀	15603		
圓桌之大劍	15604		
圓桌之火	15605		
圓桌之幻杖	15606		
圓桌之咒杖	15607		
圓桌之書	15608		
圓桌之典	15609		
圓桌之儀	15610		
圓桌之盾	15611		
鼓錢袋	15626		
雪人殺手	15627		
拉·雷亞爾	15628		
龍鱗撕裂者	15629		
惡夢之種	15630		
巨隕龜	15631		
水瓶王	15632		
維德弗尼爾	15633		
拉塔托斯克之魂	15634		
水墨魚	15635		
卷風鯊	15636		
進化型亞拉戈高位鋼盔鱟	15637		
無光層巨骨舌魚	15638		
光流纖維	15645		
隕石	15646		
樹汁結晶	15647		
白光靈砂	15648		
玻璃纖維	15649		
蒼天雞蛋湯	15650		
田園番茄麵	15651		
蒼天雞蛋	15652		
邪龍之鱗	15653		
1級水族箱	15775		
2級水族箱	15776		
3級水族箱	15777		
4級水族箱	15778		
管弦樂琴樂譜：女王的美夢	15799		
管弦樂琴樂譜：水手不眠	15800		
管弦樂琴樂譜：螢火之舞	15801		
管弦樂琴樂譜：位高責重	15802		
管弦樂琴樂譜：瑪托雅的洞穴	15803		
管弦樂琴樂譜：歇宿	15804		
管弦樂琴樂譜：迎風	15805		
管弦樂琴樂譜：人王	15806		
管弦樂琴樂譜：缺失的書頁	15807		
管弦樂琴樂譜：灼熱之地	15808		
管弦樂琴樂譜：乘上西風	15809		
管弦樂琴樂譜：沉靜	15810		
管弦樂琴樂譜：密道	15813		
管弦樂琴樂譜：凶兆	15814		
管弦樂琴樂譜：萬世箴言	15815		
管弦樂琴樂譜：堅不可摧	15816		
管弦樂琴樂譜：謝罪之詩	15817		
管弦樂琴樂譜：越過地平線	15818		
管弦樂琴樂譜：水手遇難	15819		
管弦樂琴樂譜：混沌的漩渦	15820		
管弦樂琴樂譜：善王莫古爾·莫古XII世	15821		
管弦樂琴樂譜：絕命怒嚎	15822		
管弦樂琴樂譜：大橋上的死鬥	15823		
管弦樂琴樂譜：蒼翼	15825		
管弦樂琴樂譜：薩納蘭的黃昏	15827		
管弦樂琴樂譜：拉諾西亞的疾風	15828		
管弦樂琴樂譜：大地低語	15829		
陳舊的樂譜：迎風	15831		
陳舊的樂譜：人王	15832		
陳舊的樂譜：缺失的書頁	15833		
陳舊的樂譜：水手遇難	15834		
陳舊的樂譜：混沌的漩渦	15835		
陳舊的樂譜：善王莫古爾·莫古XII世	15836		
陳舊的樂譜：絕命怒嚎	15837		
陳舊的樂譜：大橋上的死鬥	15838		
陳舊的樂譜：蒼翼	15839		
阿爾基克薰衣草種子	15855		
虛無界風茄種子	15856		
阿爾基克薰衣草	15857		
虛無界風茄	15858		
火晶草種子	15865		
冰晶草種子	15866		
風晶草種子	15867		
土晶草種子	15868		
雷晶草種子	15869		
水晶草種子	15870		
亞拉戈新型乙太石：頭部防具	15908		
亞拉戈新型乙太石：身體防具	15909		
亞拉戈新型乙太石：手部防具	15910		
亞拉戈新型乙太石：腿部防具	15911		
亞拉戈新型乙太石：腳部防具	15912		
旋風神心	15913		
善王莫古法杖	15914		
獄火法杖	15915		
厚土長杖	15916		
月火帽	15921		
月火男式坎肩	15922		
月火男式短褲	15923		
月火男式綁帶涼鞋	15924		
月火女式夏衣	15925		
月火女式夏褲	15926		
月火女式綁帶涼鞋	15927		
野豬革倖存者牛仔帽	15928		
亞麻倖存者襯衫	15929		
亞麻倖存者七分褲	15930		
野豬革倖存者矮靴	15931		
除蟲菊粉末	15945		
小型陸行鳥外牆	15950		
中型陸行鳥外牆	15951		
大型陸行鳥外牆	15952		
小型轉輪台VI	15956		
野馬級飛空艇模型	15957		
無敵級飛空艇模型	15958		
企業級飛空艇模型	15959		
無敵改級飛空艇模型	15960		
奧德賽級飛空艇模型	15961		
塔塔諾拉級飛空艇模型	15962		
威爾特甘斯級飛空艇模型	15963		
索菲亞模型	15964		
亞歷山大模型	15965		
卡爾克娃娃	15967		
布莉娜娃娃	15968		
魔法人偶檯燈	15969		
壁掛格子置物架	15970		
蒼天騎士圓桌	15971		
壁式書櫃	15974		
迦巴勒落地燈	15975		
精梳毛布地毯	15976		
蒸餾酒收藏瓶	15977		
秋意楓樹	15981		
秋意銀杏樹	15982		
秋意楓葉堆	15983		
秋意銀杏葉堆	15984		
水晶吊燈	16013		
死者宮殿地板	16014		
死者宮殿內牆	16015		
三色堇種子	16016		
紅色三色堇	16017		
藍色三色堇	16018		
黃色三色堇	16019		
綠色三色堇	16020		
橙色三色堇	16021		
紫色三色堇	16022		
白色三色堇	16023		
黑色三色堇	16024		
混色三色堇	16025		
園藝土壤	16026		
水族箱內飾：清流	16065		
水族箱內飾：南洋	16066		
索菲亞裝甲	16557		
女僕裝甲	16558		
黑天馬笛	16564		
新型迷你桑克瑞德	16568		
新型迷你阿莉塞	16570		
疣豬小子	16572		
迷你艾坦	16573		
青麻毛邊帽	16596		
青麻斗篷	16597		
長頸駝革毛邊靴	16598		
羊絨毛邊帽	16599		
羊絨斗篷	16600		
蛟蜥革毛邊靴	16601		
紅色三色堇頭花	16616		
藍色三色堇頭花	16617		
黃色三色堇頭花	16618		
綠色三色堇頭花	16619		
橙色三色堇頭花	16620		
紫色三色堇頭花	16621		
白色三色堇頭花	16622		
黑色三色堇頭花	16623		
混色三色堇頭花	16624		
星絹布長袍	16625		
獅鷲革護袖	16626		
重合金長劍	16627		
重合金爪	16628		
重合金戰斧	16629		
重合金騎槍	16630		
柚木複合弓	16631		
重合金小刀	16632		
重合金巨劍	16633		
重合金重砲	16634		
柚木牧杖	16635		
閃爍長杖	16636		
半熊革魔導書	16637		
半熊革魔導典	16638		
閃爍天星盤	16639		
重合金鳶盾	16640		
重合金禦敵鎖甲頭罩	16641		
重合金禦敵胸甲	16642		
重合金禦敵手鎧	16643		
半熊革禦敵襯褲	16644		
重合金禦敵鎧靴	16645		
重合金制敵鎖甲頭罩	16647		
重合金制敵胸甲	16648		
重合金制敵手鎧	16649		
半熊革制敵襯褲	16650		
重合金制敵鎧靴	16651		
閃爍強襲頭冠	16653		
星絨強襲罩衣	16654		
半熊革強襲手套	16655		
半熊革強襲軟甲褲	16656		
半熊革強襲護腿	16657		
閃爍精準頭冠	16659		
星絨精準罩衣	16660		
半熊革精準手套	16661		
半熊革精準軟甲褲	16662		
半熊革精準護腿	16663		
閃爍游擊頭冠	16665		
星絨游擊罩衣	16666		
半熊革游擊手套	16667		
半熊革游擊軟甲褲	16668		
半熊革游擊護腿	16669		
星絨治癒兜帽	16671		
星絨治癒長衫	16672		
星絨治癒長手套	16673		
星絨治癒打底褲	16674		
半熊革露趾長靴	16675		
星絨詠咒兜帽	16677		
星絨詠咒長衫	16678		
星絨詠咒長手套	16679		
星絨詠咒打底褲	16680		
半熊革詠咒露趾長靴	16681		
閃爍禦敵耳墜	16683		
閃爍強攻耳墜	16684		
閃爍精準耳墜	16685		
閃爍治癒耳墜	16686		
閃爍詠咒耳墜	16687		
柚木禦敵項環	16688		
柚木強攻項環	16689		
柚木精準項環	16690		
柚木治癒項環	16691		
柚木詠咒項環	16692		
柚木禦敵手鐲	16693		
柚木強攻手鐲	16694		
柚木精準手鐲	16695		
柚木治癒手鐲	16696		
柚木詠咒手鐲	16697		
閃爍禦敵指環	16698		
閃爍強攻指環	16699		
閃爍精準指環	16700		
閃爍治癒指環	16701		
閃爍詠咒指環	16702		
髮型樣式：長髮	16703		
魔晶石師傅契約	16704		
重合金錠	16705		
閃爍錠	16706		
星絨	16707		
半熊革	16708		
蒼天蛋奶酒	16709		
蘋果芙紐多	16710		
煙燻肉蛋醬拌麵	16711		
嫩炒蛋	16712		
海鮮拌麵	16713		
藍帶肉排	16714		
祭司蛋包飯	16715		
剛力之強化仙藥	16716		
巧力之強化仙藥	16717		
耐力之強化仙藥	16718		
智力之強化仙藥	16719		
意力之強化仙藥	16720		
星棉	16721		
棕菇	16722		
顯貴鼠尾草	16723		
鎢華	16724		
輝金礦	16725		
沸石	16726		
碳化鈦	16727		
閃爍塊	16728		
極細絹絲	16729		
半熊的粗皮	16730		
哥布林噴漆	16731		
哥布亞油酸	16732		
半水晶	16733		
甜牛奶	16734		
岩石乳酪	16735		
雙型齒翼龍	16742		
姥鯊	16743		
亞拉戈劍鯊	16744		
吞冰水母	16745		
核爆魚	16746		
叉舌魚	16747		
蝴蝶夫人	16748		
莫古爾古球球	16749		
捲層雲魟	16750		
聖龍淚	16751		
魔科學物質666	16752		
百目螈	16753		
萬事通鱸	16754		
冰之巫女	16756		
壁掛型間接照明	16779		
地宮方台	16780		
豪華舞臺	16781		
圓形舞臺	16782		
華美型加隆德大地皮帽	16785		
華美型加隆德大地坎肩	16786		
華美型加隆德大地手套	16787		
華美型加隆德大地工作褲	16788		
華美型加隆德大地矮靴	16789		
華美型加隆德巧匠無簷帽	16790		
華美型加隆德巧匠圍裙	16791		
華美型加隆德巧匠袖套	16792		
華美型加隆德巧匠馬褲	16793		
華美型加隆德巧匠長靴	16794		
管弦樂琴樂譜：貴族沉眠	16802		
管弦樂琴樂譜：夜霧繚繞	16803		
管弦樂琴樂譜：安樂小屋	16804		
管弦樂琴樂譜：倒影	16805		
管弦樂琴樂譜：天上世界	16806		
管弦樂琴樂譜：庫爾札斯的寂靜	16807		
管弦樂琴樂譜：心靈的歸處	16808		
管弦樂琴樂譜：家園	16809		
管弦樂琴樂譜：災厄蔓延	16810		
管弦樂琴樂譜：漆黑的艾坦	16812		
管弦樂琴樂譜：幽幻夜霧	16813		
管弦樂琴樂譜：瀆神魔王	16814		
管弦樂琴樂譜：死亡報告	16815		
管弦樂琴樂譜：永眠	16816		
管弦樂琴樂譜：銀淚	16817		
管弦樂琴樂譜：雪上的足跡	16819		
管弦樂琴樂譜：忘卻的彼岸	16820		
管弦樂琴樂譜：電閃雷鳴	16821		
管弦樂琴樂譜：平衡	16822		
陳舊的樂譜：雪上的足跡	16831		
陳舊的樂譜：忘卻的彼岸	16832		
陳舊的樂譜：電閃雷鳴	16833		
陳舊的樂譜：平衡	16834		
女神寶珠碎片	16897		
亞歷山大裝甲板	16898		
華美型重合金禦敵胸甲	16899		
華美型重合金制敵胸甲	16900		
華美型星絨強襲罩衣	16901		
華美型星絨精準罩衣	16902		
華美型星絨游擊罩衣	16903		
華美型星絨治癒長衫	16904		
華美型星絨詠咒長衫	16905		
精梳毛布	16906		
土著絲繩	16907		
強化玻璃板	16908		
青麻工作褲	16909		
羊絨工作褲	16910		
輕型強心劑	16911		
1級畫框	16935		
2級畫框	16936		
3級畫框	16937		
風景畫：梭魚碼頭	16938		
風景畫：阿斯塔利西亞號海盜船	16939		
風景畫：海詞石窟的紀念碑	16940		
風景畫：天梯	16941		
風景畫：拉撒格蘭東路	16942		
風景畫：砂鹽海岸	16943		
風景畫：赤血雄雞農場的田地	16944		
風景畫：釀酒師燈塔	16945		
風景畫：皮革師行會	16946		
風景畫：碧企鵝瀑布	16947		
風景畫：彎枝牧場	16948		
風景畫：十二神大聖堂	16949		
風景畫：風精靈暫留地	16950		
風景畫：御道	16951		
風景畫：黃金廣場	16952		
風景畫：貿易城邦烏爾達哈	16953		
風景畫：希拉狄哈遺跡	16954		
風景畫：古卜的遺骸	16955		
風景畫：消逝王都	16956		
風景畫：跨天橋	16957		
素材商人契約2	16969		
雜用商人契約2	16970		
修理工契約2	16971		
小型猴面雀外牆	17004		
中型猴面雀外牆	17005		
大型猴面雀外牆	17006		
祖爾宛模型	17013		
迪亞布羅斯模型	17014		
斯卡哈模型	17015		
仿製財寶	17019		
毛線籃	17020		
早餐蛋包飯	17021		
猴面雀落地燈	17023		
商店置物櫃	17024		
常春藤石柱	17025		
白色隔離牆	17028		
猴面雀綠雕	17030		
月光草盆栽	17031		
福爾唐府邸內牆	17032		
白色內牆	17034		
裁判所地板	17035		
盆栽吊燈	17036		
水族箱內飾：水晶	17047		
紅色櫻花	17048		
藍色櫻花	17049		
黃色櫻花	17050		
綠色櫻花	17051		
橙色櫻花	17052		
紫色櫻花	17053		
白色櫻花	17054		
黑色櫻花	17055		
粉色櫻花	17056		
風景畫：輕聲谷	17057		
風景畫：盛夏農莊	17058		
風景畫：灰艦風車群	17059		
風景畫：隱密瀑布	17060		
風景畫：白鷗塔	17061		
風景畫：小麥酒港的利姆萊茵像	17062		
風景畫：船舶墓場	17063		
風景畫：骷髏谷營地	17064		
風景畫：南北防波堤	17065		
風景畫：石綠湖營地	17066		
風景畫：撒拉奧斯的遺骸	17067		
風景畫：尼姆浮游遺跡	17068		
風景畫：瞭望陣營地	17069		
風景畫：武伽瑪羅武裝礦山	17070		
風景畫：隱者庵	17071		
風景畫：魔女咖啡館和大水車	17072		
風景畫：槍術士行會	17073		
風景畫：烤餅練兵所	17074		
風景畫：靜語莊園	17075		
風景畫：長老樹	17076		
風景畫：虹橋瀑布	17077		
風景畫：搖籃樹	17078		
風景畫：巴斯卡隆酒家	17079		
風景畫：森南飛艇坪	17080		
風景畫：兀爾德恩惠地	17081		
風景畫：石場水車	17082		
風景畫：鳥人軍採伐所	17083		
風景畫：隕石背陰地	17084		
風景畫：榿木泉	17085		
風景畫：帝國海上基地	17086		
風景畫：黃昏灣的羅羅力特像	17087		
風景畫：黑塵驛站	17088		
風景畫：納爾之門	17089		
風景畫：火牆	17090		
風景畫：黃金市集	17091		
風景畫：札爾神祠	17092		
風景畫：納爾神祠	17093		
風景畫：不悔戰陣	17094		
風景畫：工藝神擊	17095		
風景畫：喀恩埋沒聖堂	17096		
風景畫：米諾陶洛斯里程	17097		
風景畫：東側監視塔	17098		
風景畫：青磷水輸送管	17099		
風景畫：藍霧	17100		
風景畫：勞班緩衝地	17101		
風景畫：艾瑪姬娜秘銀廢礦	17102		
風景畫：劍峰	17103		
風景畫：阿德內爾占星台	17104		
風景畫：龍族遺骸	17105		
風景畫：皇都伊修加爾德	17106		
風景畫：巨石丘	17107		
風景畫：戰爭神秘石	17108		
風景畫：披雪大冰壁	17109		
風景畫：巨龍首營地	17110		
風景畫：鋼衛塔	17111		
風景畫：帝國中央堡	17112		
風景畫：水晶塔	17113		
風景畫：早霜頂	17114		
風景畫：密約之塔	17115		
水彩畫：拉撒格蘭關	17116		
插畫：十二神石碑	17117		
油彩畫：魚人軍陣營	17118		
油彩畫：幻影群島	17119		
風景畫：吉吉盧恩交易商店	17120		
油彩畫：加比諾老爹的小屋	17121		
水彩畫：懸鉤群	17122		
插畫：巴斯卡隆酒家	17123		
油彩畫：鳥人軍採伐所	17124		
水彩畫：林場水車	17125		
油彩畫：白銀市集	17126		
油彩畫：金庫靈柩亭	17127		
水彩畫：狼煙丘	17128		
插畫：紫紅瀑布	17129		
油彩畫：喀恩埋沒聖堂	17130		
插畫：風揚殖民地	17131		
油彩畫：白雲崖前哨	17132		
插畫：水晶塔	17133		
油彩畫：糾纏濕地林	17134		
水彩畫：歌詠裂谷	17135		
插畫：吉吉盧恩交易商店	17136		
空鼠禦敵面具	17306		
空鼠禦敵格鬥服	17307		
空鼠禦敵鐵鉤護臂	17308		
空鼠禦敵馬褲	17309		
空鼠禦敵鐵鉤筒靴	17310		
空鼠制敵面具	17311		
空鼠制敵格鬥服	17312		
空鼠制敵鐵鉤護臂	17313		
空鼠制敵馬褲	17314		
空鼠制敵鐵鉤筒靴	17315		
空鼠強襲面具	17316		
空鼠強襲格鬥服	17317		
空鼠強襲半指護手	17318		
空鼠強襲馬褲	17319		
空鼠強襲黑鐵筒靴	17320		
空鼠精準面具	17321		
空鼠精準格鬥服	17322		
空鼠精準半指護手	17323		
空鼠精準馬褲	17324		
空鼠精準黑鐵筒靴	17325		
空鼠游擊面具	17326		
空鼠游擊格鬥服	17327		
空鼠游擊鐵鉤護臂	17328		
空鼠游擊馬褲	17329		
空鼠游擊鐵鉤筒靴	17330		
空鼠治癒面具	17331		
空鼠治癒格鬥服	17332		
空鼠治癒鐵鉤護臂	17333		
空鼠治癒馬褲	17334		
空鼠治癒鐵鉤筒靴	17335		
空鼠詠咒面具	17336		
空鼠詠咒格鬥服	17337		
空鼠詠咒半指護手	17338		
空鼠詠咒馬褲	17339		
空鼠詠咒黑鐵筒靴	17340		
呢絨針織帽	17462		
呢絨背帶襯衫	17463		
呢絨七分褲	17464		
盜龍革皮靴	17465		
法蘭絨針織帽	17466		
法蘭絨背帶襯衫	17467		
法蘭絨七分褲	17468		
翼手龍革皮靴	17469		
祖爾宛裝甲	17522		
鬥牛小犬	17525		
迷你艾斯蒂尼安	17527		
紅色櫻花頭花	17537		
藍色櫻花頭花	17538		
黃色櫻花頭花	17539		
綠色櫻花頭花	17540		
橙色櫻花頭花	17541		
